reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['PCON_0074370.mRNA-p1', 'PCON_0026820.mRNA-p1', 'PCON_0084110.mRNA-p1', 'PCON_0043720.mRNA-p1', 'PCON_0056790.mRNA-p1']",1000.0,0.0
ALATA_L,akg_c + ala__L_c --> glu__L_c + pyr_c,"['PCON_0046630.mRNA-p1', 'PCON_0016250.mRNA-p1', 'PCON_0056940.mRNA-p1']",1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['PCON_0010150.mRNA-p1'],1000.0,0.0
ALCD2x,etoh_c + nad_c --> acald_c + h_c + nadh_c,"['PCON_0057040.mRNA-p1', 'PCON_0066160.mRNA-p1']",1000.0,0.0
AP5AH,ap5a_c + h2o_c --> adp_c + atp_c + 2.0 h_c,['PCON_0010090.mRNA-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,['PCON_0004020.mRNA-p1'],1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,"['PCON_0046630.mRNA-p1', 'PCON_0016250.mRNA-p1', 'PCON_0019240.mRNA-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['PCON_0027730.mRNA-p1'],1000.0,0.0
BWCOS,mptamp_c + wco_c --> amp_c + bwco_c + cu2_c,['PCON_0078190.mRNA-p1'],1000.0,0.0
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,['PCON_0062790.mRNA-p1'],1000.0,0.0
CFAS180E,2.0 amet_c + pe181_c --> 2.0 ahcys_c + cpe180_c + 2.0 h_c,['PCON_0033000.mRNA-p1'],1000.0,0.0
CTECOAI6,tdecoa_c --> td2coa_c,"['PCON_0060880.mRNA-p1', 'PCON_0011020.mRNA-p1', 'PCON_0019570.mRNA-p1', 'PCON_0039910.mRNA-p1']",1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,"['PCON_0006680.mRNA-p1', 'PCON_0017110.mRNA-p1']",1000.0,0.0
DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,['PCON_0078530.mRNA-p1'],1000.0,0.0
DSERDHr,nadp_c + ser__D_c --> 2amsa_c + h_c + nadph_c,['PCON_0016210.mRNA-p1'],1000.0,0.0
DURIK1,atp_c + duri_c --> adp_c + dump_c + h_c,['PCON_0080960.mRNA-p1'],1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,['PCON_0030370.mRNA-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,['PCON_0016230.mRNA-p1'],1000.0,0.0
EAR100x,h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c,['PCON_0040770.mRNA-p1'],1000.0,0.0
EAR141x,h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c,['PCON_0040770.mRNA-p1'],1000.0,0.0
EAR180x,h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c,['PCON_0040770.mRNA-p1'],1000.0,0.0
ECOAH1,3hbcoa_c --> b2coa_c + h2o_c,"['PCON_0060880.mRNA-p1', 'PCON_0019570.mRNA-p1', 'PCON_0039910.mRNA-p1', 'PCON_0011020.mRNA-p1', 'PCON_0006620.mRNA-p1', 'PCON_0086170.mRNA-p1']",1000.0,0.0
ECOAH2,3hhcoa_c --> h2o_c + hx2coa_c,"['PCON_0060880.mRNA-p1', 'PCON_0019570.mRNA-p1', 'PCON_0039910.mRNA-p1', 'PCON_0011020.mRNA-p1', 'PCON_0006620.mRNA-p1', 'PCON_0086170.mRNA-p1']",1000.0,0.0
ECOAH6,3htdcoa_c --> h2o_c + td2coa_c,"['PCON_0060880.mRNA-p1', 'PCON_0019570.mRNA-p1', 'PCON_0039910.mRNA-p1', 'PCON_0011020.mRNA-p1', 'PCON_0006620.mRNA-p1', 'PCON_0086170.mRNA-p1']",1000.0,0.0
ECOAH8,3hodcoa_c --> h2o_c + od2coa_c,"['PCON_0060880.mRNA-p1', 'PCON_0019570.mRNA-p1', 'PCON_0039910.mRNA-p1', 'PCON_0011020.mRNA-p1', 'PCON_0006620.mRNA-p1', 'PCON_0086170.mRNA-p1']",1000.0,0.0
FACOAE100,dcacoa_c + h2o_c --> coa_c + dca_c + h_c,['PCON_0055010.mRNA-p1'],1000.0,0.0
FACOAE160,h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c,['PCON_0055010.mRNA-p1'],1000.0,0.0
FACOAE181,h2o_c + odecoa_c --> coa_c + h_c + ocdcea_c,['PCON_0055010.mRNA-p1'],1000.0,0.0
FACOAE80,h2o_c + occoa_c --> coa_c + h_c + octa_c,['PCON_0055010.mRNA-p1'],1000.0,0.0
FBP,fdp_c + h2o_c --> f6p_c + pi_c,"['PCON_0011730.mRNA-p1', 'PCON_0080030.mRNA-p1', 'PCON_0074820.mRNA-p1']",1000.0,0.0
FRD2,fum_c + mql8_c --> mqn8_c + succ_c,['PCON_0034770.mRNA-p1'],1000.0,0.0
FRD3,2dmmql8_c + fum_c --> 2dmmq8_c + succ_c,['PCON_0034770.mRNA-p1'],1000.0,0.0
FUM,fum_c + h2o_c --> mal__L_c,"['PCON_0048500.mRNA-p1', 'PCON_0040220.mRNA-p1']",1000.0,0.0
G3PAT141,glyc3p_c + tdeACP_c --> 1tdec7eg3p_c + ACP_c,"['PCON_0008330.mRNA-p1', 'PCON_0084300.mRNA-p1']",1000.0,0.0
G3PAT180,glyc3p_c + ocdcaACP_c --> 1odecg3p_c + ACP_c,"['PCON_0008330.mRNA-p1', 'PCON_0084300.mRNA-p1']",1000.0,0.0
GDMANE,gdpddman_c --> gdpofuc_c,['PCON_0012100.mRNA-p1'],1000.0,0.0
GLNS,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c,['PCON_0007690.mRNA-p1'],1000.0,0.0
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,['PCON_0007100.mRNA-p1'],1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,['PCON_0053780.mRNA-p1'],1000.0,0.0
GLYCK2,atp_c + glyc__R_c --> 2pg_c + adp_c + h_c,['PCON_0070460.mRNA-p1'],1000.0,0.0
GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,"['PCON_0075370.mRNA-p1', 'PCON_0080480.mRNA-p1', 'PCON_0005040.mRNA-p1', 'PCON_0041620.mRNA-p1', 'PCON_0017590.mRNA-p1']",1000.0,0.0
GLYCTO3,glyclt_c + mqn8_c --> glx_c + mql8_c,"['PCON_0042640.mRNA-p1', 'PCON_0065250.mRNA-p1']",1000.0,0.0
GLYCTO4,2dmmq8_c + glyclt_c --> 2dmmql8_c + glx_c,['PCON_0065250.mRNA-p1'],1000.0,0.0
GMAND,gdpmann_c --> gdpddman_c + h2o_c,['PCON_0053250.mRNA-p1'],1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,['PCON_0012220.mRNA-p1'],1000.0,0.0
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,['PCON_0066330.mRNA-p1'],1000.0,0.0
GPDDA3,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c,['PCON_0066330.mRNA-p1'],1000.0,0.0
GRXR,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,"['PCON_0058940.mRNA-p1', 'PCON_0068360.mRNA-p1', 'PCON_0004510.mRNA-p1']",1000.0,0.0
GSPMDA,gtspmd_c + h2o_c --> gthrd_c + spmd_c,"['PCON_0010880.mRNA-p1', 'PCON_0030040.mRNA-p1']",1000.0,0.0
GTHOr,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,"['PCON_0068390.mRNA-p1', 'PCON_0018860.mRNA-p1']",1000.0,0.0
GTHS,atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,['PCON_0039230.mRNA-p1'],1000.0,0.0
HBZOPT,4hbz_c + octdp_c --> 3ophb_c + ppi_c,['PCON_0022940.mRNA-p1'],1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,"['PCON_0062520.mRNA-p1', 'PCON_0000490.mRNA-p1', 'PCON_0027190.mRNA-p1']",1000.0,0.0
ILETA,akg_c + ile__L_c --> 3mop_c + glu__L_c,['PCON_0010710.mRNA-p1'],1000.0,0.0
IMPD,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,"['PCON_0046960.mRNA-p1', 'PCON_0054700.mRNA-p1']",1000.0,0.0
LALDO3,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c,['PCON_0036300.mRNA-p1'],1000.0,0.0
LCADi,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,"['PCON_0026040.mRNA-p1', 'PCON_0063620.mRNA-p1']",1000.0,0.0
LIPATPT,atp_c + lipoate_c --> lipoamp_c + ppi_c,['PCON_0034480.mRNA-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,"['PCON_0027420.mRNA-p1', 'PCON_0049630.mRNA-p1']",1000.0,0.0
MACPD,h_c + malACP_c --> acACP_c + co2_c,['PCON_0011140.mRNA-p1'],1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['PCON_0021490.mRNA-p1'],1000.0,0.0
ME1,mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,"['PCON_0048910.mRNA-p1', 'PCON_0048900.mRNA-p1']",1000.0,0.0
METAT,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,['PCON_0053920.mRNA-p1'],1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,"['PCON_0004290.mRNA-p1', 'PCON_0027190.mRNA-p1']",1000.0,0.0
MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,['PCON_0003680.mRNA-p1'],1000.0,0.0
NACODA,acg5sa_c + h2o_c --> ac_c + glu5sa_c,['PCON_0035980.mRNA-p1'],1000.0,0.0
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,['PCON_0007590.mRNA-p1'],1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['PCON_0074370.mRNA-p1', 'PCON_0043720.mRNA-p1', 'PCON_0086560.mRNA-p1', 'PCON_0084110.mRNA-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['PCON_0074370.mRNA-p1', 'PCON_0043720.mRNA-p1', 'PCON_0086560.mRNA-p1', 'PCON_0084110.mRNA-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['PCON_0074370.mRNA-p1', 'PCON_0043720.mRNA-p1', 'PCON_0086560.mRNA-p1', 'PCON_0084110.mRNA-p1']",1000.0,0.0
NNAM,h2o_c + ncam_c --> nac_c + nh4_c,['PCON_0082420.mRNA-p1'],1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['PCON_0024560.mRNA-p1', 'PCON_0054810.mRNA-p1', 'PCON_0005840.mRNA-p1', 'PCON_0006250.mRNA-p1', 'PCON_0060430.mRNA-p1', 'PCON_0063330.mRNA-p1', 'PCON_0027960.mRNA-p1', 'PCON_0030370.mRNA-p1']",1000.0,0.0
NTPP1,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,['PCON_0030370.mRNA-p1'],1000.0,0.0
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,['PCON_0020360.mRNA-p1'],1000.0,0.0
OMMBLHX,2ommbl_c + 0.5 o2_c --> 2omhmbl_c,['PCON_0006790.mRNA-p1'],1000.0,0.0
OMPHHX,2omph_c + 0.5 o2_c --> 2ombzl_c,['PCON_0006790.mRNA-p1'],1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,['PCON_0039730.mRNA-p1'],1000.0,0.0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,['PCON_0021720.mRNA-p1'],1000.0,0.0
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,['PCON_0025940.mRNA-p1'],1000.0,0.0
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,['PCON_0010970.mRNA-p1'],1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,['PCON_0018760.mRNA-p1'],1000.0,0.0
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,['PCON_0004800.mRNA-p1'],1000.0,0.0
RNDR1b,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,"['PCON_0058940.mRNA-p1', 'PCON_0068360.mRNA-p1', 'PCON_0004510.mRNA-p1']",1000.0,0.0
RNDR2b,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,"['PCON_0058940.mRNA-p1', 'PCON_0068360.mRNA-p1', 'PCON_0004510.mRNA-p1']",1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['PCON_0022540.mRNA-p1', 'PCON_0002580.mRNA-p1', 'PCON_0028270.mRNA-p1', 'PCON_0026150.mRNA-p1', 'PCON_0080500.mRNA-p1', 'PCON_0006860.mRNA-p1']",1000.0,0.0
RNDR3b,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,"['PCON_0058940.mRNA-p1', 'PCON_0068360.mRNA-p1', 'PCON_0004510.mRNA-p1']",1000.0,0.0
RNDR4b,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,"['PCON_0058940.mRNA-p1', 'PCON_0068360.mRNA-p1', 'PCON_0004510.mRNA-p1']",1000.0,0.0
RPI,r5p_c --> ru5p__D_c,"['PCON_0023560.mRNA-p1', 'PCON_0016440.mRNA-p1']",1000.0,0.0
SERASr,atp_c + h_c + ser__L_c --> ppi_c + seramp_c,"['PCON_0023640.mRNA-p1', 'PCON_0054800.mRNA-p1']",1000.0,0.0
SERD_L,ser__L_c --> nh4_c + pyr_c,['PCON_0065590.mRNA-p1'],1000.0,0.0
SPMS,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,['PCON_0078770.mRNA-p1'],1000.0,0.0
SUCOAS,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,"['PCON_0056530.mRNA-p1', 'PCON_0080770.mRNA-p1']",1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,"['PCON_0023790.mRNA-p1', 'PCON_0052460.mRNA-p1']",1000.0,0.0
THRD_L,thr__L_c --> 2obut_c + nh4_c,['PCON_0065590.mRNA-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,"['PCON_0049000.mRNA-p1', 'PCON_0085140.mRNA-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,"['PCON_0028270.mRNA-p1', 'PCON_0026150.mRNA-p1', 'PCON_0080500.mRNA-p1', 'PCON_0006860.mRNA-p1']",1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,"['PCON_0029690.mRNA-p1', 'PCON_0025450.mRNA-p1']",1000.0,0.0
HACD1i,3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c,"['PCON_0060880.mRNA-p1', 'PCON_0066470.mRNA-p1', 'PCON_0019570.mRNA-p1', 'PCON_0086170.mRNA-p1', 'PCON_0006620.mRNA-p1']",1000.0,0.0
HACD4i,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c,"['PCON_0060880.mRNA-p1', 'PCON_0066470.mRNA-p1', 'PCON_0019570.mRNA-p1', 'PCON_0086170.mRNA-p1', 'PCON_0006620.mRNA-p1']",1000.0,0.0
HACD6i,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c,"['PCON_0060880.mRNA-p1', 'PCON_0066470.mRNA-p1', 'PCON_0019570.mRNA-p1', 'PCON_0086170.mRNA-p1', 'PCON_0006620.mRNA-p1']",1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['PCON_0033330.mRNA-p1', 'PCON_0001360.mRNA-p1', 'PCON_0059530.mRNA-p1', 'PCON_0004290.mRNA-p1']",1000.0,0.0
2HMHMBQMTm,2hpmhmbq_m + amet_m --> ahcys_m + h_m + q6_m,['PCON_0030250.mRNA-p1'],1000.0,0.0
3DSPHR,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,['PCON_0080650.mRNA-p1'],1000.0,0.0
ACGAMPM,acgam6p_c --> acgam1p_c,['PCON_0034740.mRNA-p1'],1000.0,0.0
AHCi,ahcys_c + h2o_c --> adn_c + hcys__L_c,['PCON_0041520.mRNA-p1'],1000.0,0.0
AKGDam,akg_m + h_m + lpam_m --> co2_m + sdhlam_m,"['PCON_0023730.mRNA-p1', 'PCON_0017590.mRNA-p1', 'PCON_0004440.mRNA-p1', 'PCON_0041930.mRNA-p1']",1000.0,0.0
ALCD19y,glyald_c + h_c + nadph_c --> glyc_c + nadp_c,['PCON_0010430.mRNA-p1'],1000.0,0.0
ALCD23yi,2mppal_c + h_c + nadph_c --> ibutoh_c + nadp_c,['PCON_0066160.mRNA-p1'],1000.0,0.0
ALCD24yi,3mbald_c + h_c + nadph_c --> iamoh_c + nadp_c,['PCON_0066160.mRNA-p1'],1000.0,0.0
ALDD20xm,h2o_m + id3acald_m + nad_m --> 2.0 h_m + ind3ac_m + nadh_m,['PCON_0064550.mRNA-p1'],1000.0,0.0
AMETtm,amet_c --> amet_m,['PCON_0080830.mRNA-p1'],1000.0,0.0
AMID2,h2o_c + pad_c --> nh4_c + pac_c,['PCON_0058500.mRNA-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['PCON_0072180.mRNA-p1'],1000.0,0.0
ASPGLU2m,asp__L_m + glu__L_c --> asp__L_c + glu__L_m,['PCON_0063050.mRNA-p1'],1000.0,0.0
C5STDS,epist_c + h_c + nadph_c + o2_c --> ergtrol_c + 2.0 h2o_c + nadp_c,['PCON_0020810.mRNA-p1'],1000.0,0.0
CERH124,cer1_24_c + h_c + nadph_c + o2_c --> cer2_24_c + h2o_c + nadp_c,['PCON_0064420.mRNA-p1'],1000.0,0.0
CITtcm,cit_c + icit_m --> cit_m + icit_c,['PCON_0048750.mRNA-p1'],1000.0,0.0
CTPtm,cmp_m + ctp_c + 2.0 h_c --> cmp_c + ctp_m + 2.0 h_m,['PCON_0012470.mRNA-p1'],1000.0,0.0
CYSTS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,['PCON_0051970.mRNA-p1'],1000.0,0.0
DESAT16,h_c + nadph_c + o2_c + pmtcoa_c --> 2.0 h2o_c + hdcoa_c + nadp_c,['PCON_0066250.mRNA-p1'],1000.0,0.0
DRBK,atp_c + drib_c --> 2dr5p_c + adp_c + h_c,['PCON_0004800.mRNA-p1'],1000.0,0.0
D_LACDm,2.0 ficytc_m + lac__D_m --> 2.0 focytc_m + pyr_m,"['PCON_0058540.mRNA-p1', 'PCON_0065250.mRNA-p1']",1000.0,0.0
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,"['PCON_0046630.mRNA-p1', 'PCON_0016250.mRNA-p1', 'PCON_0019240.mRNA-p1']",1000.0,0.0
ERGSTt,ergst_e --> ergst_c,"['PCON_0028850.mRNA-p1', 'PCON_0068650.mRNA-p1']",1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,['PCON_0064480.mRNA-p1'],1000.0,0.0
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,['PCON_0067060.mRNA-p1'],1000.0,0.0
FAS141ACPm,ddcaACP_m + 4.0 h_m + malACP_m + 3.0 nadph_m + o2_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + tdeACP_m,"['PCON_0084300.mRNA-p1', 'PCON_0011140.mRNA-p1']",1000.0,0.0
FAS160,3.0 h_c + malcoa_c + 2.0 nadph_c + ttdca_c --> co2_c + coa_c + h2o_c + hdca_c + 2.0 nadp_c,['PCON_0067060.mRNA-p1'],1000.0,0.0
FAS181ACPm,4.0 h_m + malACP_m + 3.0 nadph_m + o2_m + palmACP_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + octeACP_m,"['PCON_0084300.mRNA-p1', 'PCON_0011140.mRNA-p1']",1000.0,0.0
FKYNH,Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c,['PCON_0046630.mRNA-p1'],1000.0,0.0
GCC2cm,dhlam_m + nad_m --> h_m + lpam_m + nadh_m,"['PCON_0023730.mRNA-p1', 'PCON_0041620.mRNA-p1', 'PCON_0017590.mRNA-p1', 'PCON_0041930.mRNA-p1']",1000.0,0.0
GLUDxi,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,['PCON_0059600.mRNA-p1'],1000.0,0.0
GLYCDy,glyc_c + nadp_c --> dha_c + h_c + nadph_c,['PCON_0048830.mRNA-p1'],1000.0,0.0
GLYCt,glyc_c --> glyc_e,['PCON_0010010.mRNA-p1'],1000.0,0.0
GLYCt2,glyc_e + h_e --> glyc_c + h_c,['PCON_0054510.mRNA-p1'],1000.0,0.0
GTPH1,gtp_c + 2.0 h2o_c --> gmp_c + 2.0 h_c + 2.0 pi_c,['PCON_0054810.mRNA-p1'],1000.0,0.0
H2Ot,h2o_e --> h2o_c,"['spontaneous', 'PCON_0036940.mRNA-p1']",1000.0,0.0
HEMEOSm,frdp_m + h2o_m + pheme_m --> hemeO_m + ppi_m,['PCON_0084010.mRNA-p1'],1000.0,0.0
HMGCOAR,coa_c + mev__R_c + 2.0 nadp_c --> 2.0 h_c + hmgcoa_c + 2.0 nadph_c,['PCON_0025520.mRNA-p1'],1000.0,0.0
ILETAm,akg_m + ile__L_m --> 3mop_m + glu__L_m,['PCON_0010710.mRNA-p1'],1000.0,0.0
ILETRSm,atp_m + ile__L_m + trnaile_m --> amp_m + iletrna_m + ppi_m,['PCON_0029690.mRNA-p1'],1000.0,0.0
INSTt2,h_e + inost_e --> h_c + inost_c,['PCON_0059590.mRNA-p1'],1000.0,0.0
KYN,Lkynr_c + h2o_c --> ala__L_c + anth_c + h_c,['PCON_0051160.mRNA-p1'],1000.0,0.0
LNS14DM,2.0 h_c + lanost_c + 3.0 nadph_c + 3.0 o2_c --> 44mctr_c + for_c + 4.0 h2o_c + 3.0 nadp_c,"['PCON_0030480.mRNA-p1', 'PCON_0063160.mRNA-p1']",1000.0,0.0
MCITSm,h2o_m + oaa_m + ppcoa_m --> 2mcit_m + coa_m + h_m,['PCON_0077110.mRNA-p1'],1000.0,0.0
MDHm,mal__L_m + nad_m --> h_m + nadh_m + oaa_m,['PCON_0074400.mRNA-p1'],1000.0,0.0
