reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
GLNS,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c,['rna_TVAG_415140-1-p1'],1000.0,0.0
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,"['rna_TVAG_381790-1-p1', 'rna_TVAG_468230-1-p1', 'rna_TVAG_338230-1-p1', 'rna_TVAG_151830-1-p1']",1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,"['rna_TVAG_243640-1-p1', 'rna_TVAG_047990-1-p1']",1000.0,0.0
GLYCK2,atp_c + glyc__R_c --> 2pg_c + adp_c + h_c,['rna_TVAG_184360-1-p1'],1000.0,0.0
GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,"['rna_TVAG_272760-1-p1', 'rna_TVAG_379130-1-p1']",1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,['rna_TVAG_327610-1-p1'],1000.0,0.0
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,['rna_TVAG_330620-1-p1'],1000.0,0.0
HYPOE,h2o_c + pyam5p_c --> pi_c + pydam_c,['rna_TVAG_319310-1-p1'],1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,['rna_TVAG_432650-1-p1'],1000.0,0.0
IG3PS,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,['rna_TVAG_021320-1-p1'],1000.0,0.0
ILETA,akg_c + ile__L_c --> 3mop_c + glu__L_c,"['rna_TVAG_139240-1-p1', 'rna_TVAG_026740-1-p1']",1000.0,0.0
LALDO3,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c,['rna_TVAG_602270-1-p1'],1000.0,0.0
LCADi,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,['rna_TVAG_346790-1-p1'],1000.0,0.0
LIPATPT,atp_c + lipoate_c --> lipoamp_c + ppi_c,['rna_TVAG_094820-1-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,"['rna_TVAG_205400-1-p1', 'rna_TVAG_152430-1-p1']",1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['rna_TVAG_394720-1-p1'],1000.0,0.0
ME1,mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,"['rna_TVAG_340290-1-p1', 'rna_TVAG_416100-1-p1', 'rna_TVAG_320780-1-p1', 'rna_TVAG_183790-1-p1', 'rna_TVAG_471520-1-p1', 'rna_TVAG_228520-1-p1']",1000.0,0.0
METAT,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,"['rna_TVAG_317070-1-p1', 'rna_TVAG_252200-1-p1', 'rna_TVAG_243700-1-p1', 'rna_TVAG_403830-1-p1']",1000.0,0.0
MLTG5,h2o_c + malthp_c --> glc__D_c + malthx_c,"['rna_TVAG_447630-1-p1', 'rna_TVAG_447620-1-p1', 'rna_TVAG_482660-1-p1']",1000.0,0.0
MLTP1,maltpt_c + pi_c --> g1p_c + maltttr_c,['rna_TVAG_509780-1-p1'],1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,"['rna_TVAG_239660-1-p1', 'rna_TVAG_365590-1-p1']",1000.0,0.0
MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,"['rna_TVAG_211530-1-p1', 'rna_TVAG_446890-1-p1']",1000.0,0.0
MTAN,5mta_c + h2o_c --> 5mtr_c + ade_c,['rna_TVAG_296300-1-p1'],1000.0,0.0
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,"['rna_TVAG_056970-1-p1', 'rna_TVAG_485920-1-p1', 'rna_TVAG_038980-1-p1', 'rna_TVAG_298380-1-p1']",1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['rna_TVAG_072700-1-p1', 'rna_TVAG_341380-1-p1', 'rna_TVAG_487510-1-p1', 'rna_TVAG_493000-1-p1', 'rna_TVAG_498410-1-p1', 'rna_TVAG_136660-1-p1', 'rna_TVAG_273750-1-p1', 'rna_TVAG_293370-1-p1', 'rna_TVAG_160390-1-p1', 'rna_TVAG_130730-1-p1', 'rna_TVAG_179660-1-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['rna_TVAG_072700-1-p1', 'rna_TVAG_341380-1-p1', 'rna_TVAG_487510-1-p1', 'rna_TVAG_493000-1-p1', 'rna_TVAG_498410-1-p1', 'rna_TVAG_136660-1-p1', 'rna_TVAG_273750-1-p1', 'rna_TVAG_293370-1-p1', 'rna_TVAG_160390-1-p1', 'rna_TVAG_130730-1-p1', 'rna_TVAG_179660-1-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['rna_TVAG_072700-1-p1', 'rna_TVAG_341380-1-p1', 'rna_TVAG_487510-1-p1', 'rna_TVAG_493000-1-p1', 'rna_TVAG_498410-1-p1', 'rna_TVAG_136660-1-p1', 'rna_TVAG_273750-1-p1', 'rna_TVAG_293370-1-p1', 'rna_TVAG_160390-1-p1', 'rna_TVAG_130730-1-p1', 'rna_TVAG_179660-1-p1']",1000.0,0.0
NNAM,h2o_c + ncam_c --> nac_c + nh4_c,['rna_TVAG_366320-1-p1'],1000.0,0.0
NTD10,h2o_c + xmp_c --> pi_c + xtsn_c,"['rna_TVAG_144590-1-p1', 'rna_TVAG_096740-1-p1', 'rna_TVAG_195930-1-p1', 'rna_TVAG_159750-1-p1']",1000.0,0.0
NTD2,h2o_c + ump_c --> pi_c + uri_c,"['rna_TVAG_144590-1-p1', 'rna_TVAG_096740-1-p1', 'rna_TVAG_195930-1-p1', 'rna_TVAG_159750-1-p1']",1000.0,0.0
NTD5,dtmp_c + h2o_c --> pi_c + thymd_c,"['rna_TVAG_144590-1-p1', 'rna_TVAG_096740-1-p1', 'rna_TVAG_195930-1-p1', 'rna_TVAG_159750-1-p1']",1000.0,0.0
NTD7,amp_c + h2o_c --> adn_c + pi_c,"['rna_TVAG_144590-1-p1', 'rna_TVAG_096740-1-p1', 'rna_TVAG_195930-1-p1', 'rna_TVAG_159750-1-p1']",1000.0,0.0
NTD8,dgmp_c + h2o_c --> dgsn_c + pi_c,"['rna_TVAG_144590-1-p1', 'rna_TVAG_096740-1-p1', 'rna_TVAG_195930-1-p1', 'rna_TVAG_159750-1-p1']",1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['rna_TVAG_318870-1-p1', 'rna_TVAG_046420-1-p1', 'rna_TVAG_151220-1-p1', 'rna_TVAG_163000-1-p1', 'rna_TVAG_444510-1-p1', 'rna_TVAG_092490-1-p1', 'rna_TVAG_433130-1-p1', 'rna_TVAG_397610-1-p1']",1000.0,0.0
NTPP1,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,['rna_TVAG_210730-1-p1'],1000.0,0.0
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,['rna_TVAG_388030-1-p1'],1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,"['rna_TVAG_391760-1-p1', 'rna_TVAG_496160-1-p1', 'rna_TVAG_263690-1-p1', 'rna_TVAG_462920-1-p1', 'rna_TVAG_077440-1-p1', 'rna_TVAG_293770-1-p1']",1000.0,0.0
PGCD,3pg_c + nad_c --> 3php_c + h_c + nadh_c,"['rna_TVAG_154750-1-p1', 'rna_TVAG_299140-1-p1', 'rna_TVAG_432360-1-p1', 'rna_TVAG_462360-1-p1', 'rna_TVAG_119160-1-p1']",1000.0,0.0
PGSA141,cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c,['rna_TVAG_093980-1-p1'],1000.0,0.0
PGSA181,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,['rna_TVAG_093980-1-p1'],1000.0,0.0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,"['rna_TVAG_243810-1-p1', 'rna_TVAG_214830-1-p1']",1000.0,0.0
POR5,coa_c + 2.0 flxso_c + pyr_c --> accoa_c + co2_c + 2.0 flxr_c + h_c,"['rna_TVAG_254890-1-p1', 'rna_TVAG_198110-1-p1', 'rna_TVAG_242960-1-p1', 'rna_TVAG_096520-1-p1', 'rna_TVAG_105770-1-p1']",1000.0,0.0
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,['rna_TVAG_020500-1-p1'],1000.0,0.0
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,"['rna_TVAG_310250-1-p1', 'rna_TVAG_139300-1-p1']",1000.0,0.0
PPS,atp_c + h2o_c + pyr_c --> amp_c + 2.0 h_c + pep_c + pi_c,"['rna_TVAG_527480-1-p1', 'rna_TVAG_437410-1-p1', 'rna_TVAG_073860-1-p1']",1000.0,0.0
PSERT,3php_c + glu__L_c --> akg_c + pser__L_c,"['rna_TVAG_224040-1-p1', 'rna_TVAG_099570-1-p1']",1000.0,0.0
PUNP1,adn_c + pi_c --> ade_c + r1p_c,"['rna_TVAG_222920-1-p1', 'rna_TVAG_127180-1-p1']",1000.0,0.0
PUNP4,dgsn_c + pi_c --> 2dr1p_c + gua_c,"['rna_TVAG_222920-1-p1', 'rna_TVAG_127180-1-p1']",1000.0,0.0
PUNP5,ins_c + pi_c --> hxan_c + r1p_c,"['rna_TVAG_222920-1-p1', 'rna_TVAG_127180-1-p1']",1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,"['rna_TVAG_015950-1-p1', 'rna_TVAG_373720-1-p1']",1000.0,0.0
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,"['rna_TVAG_135720-1-p1', 'rna_TVAG_023520-1-p1']",1000.0,0.0
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,"['rna_TVAG_384480-1-p1', 'rna_TVAG_062910-1-p1', 'rna_TVAG_365110-1-p1']",1000.0,0.0
RBK_L1,atp_c + rbl__L_c --> adp_c + h_c + ru5p__L_c,['rna_TVAG_413930-1-p1'],1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['rna_TVAG_385350-1-p1', 'rna_TVAG_045300-1-p1', 'rna_TVAG_418970-1-p1', 'rna_TVAG_086470-1-p1', 'rna_TVAG_125500-1-p1', 'rna_TVAG_402580-1-p1', 'rna_TVAG_243080-1-p1']",1000.0,0.0
RPI,r5p_c --> ru5p__D_c,"['rna_TVAG_248050-1-p1', 'rna_TVAG_312320-1-p1']",1000.0,0.0
SDPTA,akg_c + sl26da_c --> glu__L_c + sl2a6o_c,['rna_TVAG_430210-1-p1'],1000.0,0.0
SERD_L,ser__L_c --> nh4_c + pyr_c,"['rna_TVAG_054490-1-p1', 'rna_TVAG_362020-1-p1']",1000.0,0.0
SUCOAS,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,"['rna_TVAG_259190-1-p1', 'rna_TVAG_144730-1-p1', 'rna_TVAG_047890-1-p1', 'rna_TVAG_318670-1-p1', 'rna_TVAG_183500-1-p1']",1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,['rna_TVAG_109540-1-p1'],1000.0,0.0
THRD_L,thr__L_c --> 2obut_c + nh4_c,"['rna_TVAG_375350-1-p1', 'rna_TVAG_362020-1-p1']",1000.0,0.0
TMDPP,pi_c + thymd_c --> 2dr1p_c + thym_c,['rna_TVAG_222920-1-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,"['rna_TVAG_268050-1-p1', 'rna_TVAG_096350-1-p1', 'rna_TVAG_497370-1-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,"['rna_TVAG_348010-1-p1', 'rna_TVAG_045300-1-p1', 'rna_TVAG_086470-1-p1', 'rna_TVAG_243080-1-p1', 'rna_TVAG_385350-1-p1', 'rna_TVAG_418970-1-p1', 'rna_TVAG_474980-1-p1', 'rna_TVAG_281360-1-p1', 'rna_TVAG_125500-1-p1', 'rna_TVAG_240530-1-p1']",1000.0,0.0
UDPGDC,nad_c + udpglcur_c --> co2_c + nadh_c + udpLa4o_c,['rna_TVAG_178290-1-p1'],1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,"['rna_TVAG_271200-1-p1', 'rna_TVAG_102550-1-p1', 'rna_TVAG_102540-1-p1', 'rna_TVAG_271210-1-p1', 'rna_TVAG_606020-1-p1', 'rna_TVAG_043910-1-p1']",1000.0,0.0
2DGLCNRy,2dhglcn_c + h_c + nadph_c --> glcn_c + nadp_c,['rna_TVAG_047210-1-p1'],1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['rna_TVAG_291700-1-p1', 'rna_TVAG_239660-1-p1', 'rna_TVAG_161040-1-p1', 'rna_TVAG_365590-1-p1', 'rna_TVAG_257780-1-p1', 'rna_TVAG_214330-1-p1', 'rna_TVAG_318990-1-p1', 'rna_TVAG_302880-1-p1']",1000.0,0.0
3DSPHR,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,['rna_TVAG_468060-1-p1'],1000.0,0.0
AHCi,ahcys_c + h2o_c --> adn_c + hcys__L_c,"['rna_TVAG_210320-1-p1', 'rna_TVAG_405240-1-p1']",1000.0,0.0
ALCD19y,glyald_c + h_c + nadph_c --> glyc_c + nadp_c,"['rna_TVAG_175700-1-p1', 'rna_TVAG_602270-1-p1', 'rna_TVAG_411870-1-p1']",1000.0,0.0
ARAB1D2,arab__D_c + nadp_c --> Dara14lac_c + h_c + nadph_c,['rna_TVAG_312310-1-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['rna_TVAG_199700-1-p1'],1000.0,0.0
CERH124,cer1_24_c + h_c + nadph_c + o2_c --> cer2_24_c + h2o_c + nadp_c,['rna_TVAG_203330-1-p1'],1000.0,0.0
DRBK,atp_c + drib_c --> 2dr5p_c + adp_c + h_c,"['rna_TVAG_384480-1-p1', 'rna_TVAG_062910-1-p1', 'rna_TVAG_365110-1-p1']",1000.0,0.0
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,"['rna_TVAG_430210-1-p1', 'rna_TVAG_268020-1-p1']",1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,"['rna_TVAG_405380-1-p1', 'rna_TVAG_271900-1-p1', 'rna_TVAG_059030-1-p1']",1000.0,0.0
FBA2,f1p_c --> dhap_c + glyald_c,"['rna_TVAG_360700-1-p1', 'rna_TVAG_043170-1-p1', 'rna_TVAG_363390-1-p1']",1000.0,0.0
FKYNH,Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c,"['rna_TVAG_460210-1-p1', 'rna_TVAG_419720-1-p1']",1000.0,0.0
G6PI3,g6p_B_c --> f6p_c,['rna_TVAG_061930-1-p1'],1000.0,0.0
GLUDxi,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,['rna_TVAG_025980-1-p1'],1000.0,0.0
GLYCDy,glyc_c + nadp_c --> dha_c + h_c + nadph_c,['rna_TVAG_102160-1-p1'],1000.0,0.0
GNNUC,gsn_c + h2o_c --> gua_c + rib__D_c,['rna_TVAG_092730-1-p1'],1000.0,0.0
GTPH1,gtp_c + 2.0 h2o_c --> gmp_c + 2.0 h_c + 2.0 pi_c,['rna_TVAG_063220-1-p1'],1000.0,0.0
HISt2r,h_e + his__L_e --> h_c + his__L_c,['rna_TVAG_480660-1-p1'],1000.0,0.0
HPROa,1p3h5c_c + 2.0 h_c + nadh_c --> 4hpro_LT_c + nad_c,['rna_TVAG_423640-1-p1'],1000.0,0.0
HPROb,1p3h5c_c + 2.0 h_c + nadph_c --> 4hpro_LT_c + nadp_c,['rna_TVAG_423640-1-p1'],1000.0,0.0
MEVK3,gtp_c + mev__R_c --> 5pmev_c + gdp_c + h_c,['rna_TVAG_424580-1-p1'],1000.0,0.0
MEVK4,mev__R_c + utp_c --> 5pmev_c + h_c + udp_c,['rna_TVAG_424580-1-p1'],1000.0,0.0
NAPRT,h_c + nac_c + prpp_c --> nicrnt_c + ppi_c,['rna_TVAG_462280-1-p1'],1000.0,0.0
PDE5,35ccmp_c + h2o_c --> cmp_c + h_c,['rna_TVAG_346760-1-p1'],1000.0,0.0
PI35BP5P_SC,h2o_c + 0.01 ptd135bp_SC_c --> pi_c + 0.01 ptd3ino_SC_c,['rna_TVAG_312090-1-p1'],1000.0,0.0
PIN3K_SC,atp_c + 0.01 ptd1ino_SC_c --> adp_c + h_c + 0.01 ptd3ino_SC_c,"['rna_TVAG_040340-1-p1', 'rna_TVAG_332500-1-p1']",1000.0,0.0
PMEVK,5pmev_c + atp_c --> 5dpmev_c + adp_c,['rna_TVAG_128700-1-p1'],1000.0,0.0
RNTR1,atp_c + trdrd_c --> datp_c + h2o_c + trdox_c,"['rna_TVAG_086470-1-p1', 'rna_TVAG_125500-1-p1', 'rna_TVAG_045300-1-p1', 'rna_TVAG_418970-1-p1']",1000.0,0.0
RNTR2,gtp_c + trdrd_c --> dgtp_c + h2o_c + trdox_c,"['rna_TVAG_086470-1-p1', 'rna_TVAG_125500-1-p1', 'rna_TVAG_045300-1-p1', 'rna_TVAG_418970-1-p1']",1000.0,0.0
RNTR3,ctp_c + trdrd_c --> dctp_c + h2o_c + trdox_c,"['rna_TVAG_086470-1-p1', 'rna_TVAG_125500-1-p1', 'rna_TVAG_045300-1-p1', 'rna_TVAG_418970-1-p1']",1000.0,0.0
THFGLUS,atp_c + glu__L_c + thf_c --> adp_c + h_c + pi_c + thfglu_c,['rna_TVAG_229870-1-p1'],1000.0,0.0
ACLDC,alac__S_c + h_c --> actn__R_c + co2_c,['rna_TVAG_587460-1-p1'],1000.0,0.0
CRNabc,atp_c + crn_e + h2o_c --> adp_c + crn_c + h_c + pi_c,"['rna_TVAG_461330-1-p1', 'rna_TVAG_302430-1-p1']",1000.0,0.0
DHPPDA,25dhpp_c + h2o_c + h_c --> 5apru_c + nh4_c,['rna_TVAG_291040-1-p1'],1000.0,0.0
FRUpts,fru_e + pep_c --> f1p_c + pyr_c,['rna_TVAG_161270-1-p1'],1000.0,0.0
GCCa,gly_c + h_c + lpro_c --> alpro_c + co2_c,['rna_TVAG_272760-1-p1'],1000.0,0.0
KAS1,14.0 h_c + ibcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa1_c + 4.0 h2o_c + 10.0 nadp_c,"['rna_TVAG_308120-1-p1', 'rna_TVAG_262850-1-p1']",1000.0,0.0
KAS16,ddcaACP_c + 2.0 h_c + malACP_c + nadph_c --> 3hmrsACP_c + ACP_c + co2_c + nadp_c,['rna_TVAG_262850-1-p1'],1000.0,0.0
KAS3,14.0 h_c + ivcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa3_c + 4.0 h2o_c + 10.0 nadp_c,"['rna_TVAG_308120-1-p1', 'rna_TVAG_262850-1-p1']",1000.0,0.0
KAS5,16.0 h_c + ibcoa_c + 6.0 malcoa_c + 11.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa5_c + 5.0 h2o_c + 11.0 nadp_c,"['rna_TVAG_308120-1-p1', 'rna_TVAG_262850-1-p1']",1000.0,0.0
KAS6,17.0 h_c + ibcoa_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa6_c + 5.0 h2o_c + 12.0 nadp_c,"['rna_TVAG_308120-1-p1', 'rna_TVAG_262850-1-p1']",1000.0,0.0
KAS7,accoa_c + 19.0 h_c + 7.0 malcoa_c + 13.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdcea_c + 13.0 nadp_c,"['rna_TVAG_308120-1-p1', 'rna_TVAG_262850-1-p1']",1000.0,0.0
LYSabc,atp_c + h2o_c + lys__L_e --> adp_c + h_c + lys__L_c + pi_c,['rna_TVAG_084860-1-p1'],1000.0,0.0
MOBDabc,atp_c + h2o_c + mobd_e --> adp_c + h_c + mobd_c + pi_c,"['rna_TVAG_222600-1-p1', 'rna_TVAG_275420-1-p1']",1000.0,0.0
RAFH,h2o_c + raffin_c --> fru_c + melib_c,['rna_TVAG_254130-1-p1'],1000.0,0.0
SUCD1,fad_c + succ_c --> fadh2_c + fum_c,['rna_TVAG_411930-1-p1'],1000.0,0.0
