reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
ACOAD1f,btcoa_c + fad_c --> b2coa_c + fadh2_c,"['Vbra_1722.t1-p1', 'Vbra_18930.t1-p1', 'Vbra_14487.t1-p1']",1000.0,0.0
ACOAD7f,fad_c + pmtcoa_c --> fadh2_c + hdd2coa_c,"['Vbra_1722.t1-p1', 'Vbra_18930.t1-p1', 'Vbra_14487.t1-p1']",1000.0,0.0
ACOATA,ACP_c + accoa_c --> acACP_c + coa_c,"['Vbra_16900.t1-p1', 'Vbra_22540.t1-p1', 'Vbra_4440.t1-p1', 'Vbra_9946.t1-p1']",1000.0,0.0
ACONMT,acon_T_c + amet_c --> aconm_c + ahcys_c,"['Vbra_22918.t1-p1', 'Vbra_22531.t1-p1']",1000.0,0.0
ACOTA,acorn_c + akg_c --> acg5sa_c + glu__L_c,"['Vbra_9930.t1-p1', 'Vbra_11583.t1-p1', 'Vbra_3421.t1-p1']",1000.0,0.0
ACPPAT141,h_c + pi_c + tdeACP_c --> ACP_c + ttdceap_c,['Vbra_4440.t1-p1'],1000.0,0.0
ACPPAT161,h_c + hdeACP_c + pi_c --> ACP_c + hdceap_c,['Vbra_4440.t1-p1'],1000.0,0.0
ADCS,chor_c + gln__L_c --> 4adcho_c + glu__L_c,"['Vbra_10835.t1-p1', 'Vbra_10032.t1-p1']",1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['Vbra_22771.t1-p1', 'Vbra_10679.t1-p1', 'Vbra_14076.t1-p1', 'Vbra_14971.t1-p1', 'Vbra_19024.t1-p1']",1000.0,0.0
ADNUC,adn_c + h2o_c --> ade_c + rib__D_c,['Vbra_7143.t1-p1'],1000.0,0.0
AGPAT180,1odecg3p_c + ocdcaACP_c --> ACP_c + pa180_c,['Vbra_17027.t1-p1'],1000.0,0.0
ALATA_L,akg_c + ala__L_c --> glu__L_c + pyr_c,"['Vbra_19986.t1-p1', 'Vbra_15006.t1-p1', 'Vbra_17060.t1-p1', 'Vbra_16642', 'Vbra_13724.t1-p1']",1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,"['Vbra_13386.t1-p1', 'Vbra_6631.t1-p1']",1000.0,0.0
ALCD2x,etoh_c + nad_c --> acald_c + h_c + nadh_c,"['Vbra_4060.t1-p1', 'Vbra_10312.t1-p1', 'Vbra_15655.t1-p1', 'Vbra_19419.t1-p1', 'Vbra_9669.t1-p1', 'Vbra_5980.t1-p1', 'Vbra_6760.t1-p1']",1000.0,0.0
ANPRT,anth_c + prpp_c --> ppi_c + pran_c,['Vbra_10828.t1-p1'],1000.0,0.0
AP5AH,ap5a_c + h2o_c --> adp_c + atp_c + 2.0 h_c,['Vbra_9655.t1-p1'],1000.0,0.0
APH140,h2o_c + ttdcap_c --> 2.0 h_c + pi_c + ttdca_c,['Vbra_19695.t1-p1'],1000.0,0.0
APH160,h2o_c + hdcap_c --> 2.0 h_c + hdca_c + pi_c,['Vbra_19695.t1-p1'],1000.0,0.0
APH161,h2o_c + hdceap_c --> 2.0 h_c + hdcea_c + pi_c,['Vbra_19695.t1-p1'],1000.0,0.0
ARGSS,asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c,['Vbra_8491.t1-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,"['Vbra_7109', 'Vbra_19912.t1-p1', 'Vbra_19650']",1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,"['Vbra_18495.t1-p1', 'Vbra_2592.t1-p1', 'Vbra_16639.t1-p1', 'Vbra_17060.t1-p1', 'Vbra_8775.t1-p1', 'Vbra_13724.t1-p1', 'Vbra_3105.t1-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['Vbra_13004.t1-p1'],1000.0,0.0
BWCOS,mptamp_c + wco_c --> amp_c + bwco_c + cu2_c,"['Vbra_21581.t1-p1', 'Vbra_21603.t1-p1']",1000.0,0.0
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,['Vbra_21417.t1-p1'],1000.0,0.0
CFAS180E,2.0 amet_c + pe181_c --> 2.0 ahcys_c + cpe180_c + 2.0 h_c,"['Vbra_3339.t1-p1', 'Vbra_1460.t1-p1', 'Vbra_20349.t1-p1']",1000.0,0.0
CRNDCAL2,atp_c + coa_c + crn__D_c --> adp_c + crnDcoa_c + pi_c,"['Vbra_2071.t1-p1', 'Vbra_23062.t1-p1']",1000.0,0.0
CTECOAI6,tdecoa_c --> td2coa_c,"['Vbra_20760.t1-p1', 'Vbra_18123.t1-p1', 'Vbra_20562.t1-p1']",1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,"['Vbra_3821.t1-p1', 'Vbra_19924.t1-p1']",1000.0,0.0
DHAD1,23dhmb_c --> 3mob_c + h2o_c,"['Vbra_10711.t1-p1', 'Vbra_14798.t1-p1']",1000.0,0.0
DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,"['Vbra_16395.t1-p1', 'Vbra_5887.t1-p1']",1000.0,0.0
DPR,2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c,"['Vbra_19192', 'Vbra_1414.t1-p1', 'Vbra_12688']",1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,"['Vbra_19045.t1-p1', 'Vbra_4488.t1-p1', 'Vbra_3231.t1-p1']",1000.0,0.0
DXPRIi,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,['Vbra_11326.t1-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,"['Vbra_120.t1-p1', 'Vbra_3476.t1-p1']",1000.0,0.0
EAR100x,h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c,['Vbra_17827.t1-p1'],1000.0,0.0
EAR120y,h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c,['Vbra_17827.t1-p1'],1000.0,0.0
EAR140y,h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c,['Vbra_17827.t1-p1'],1000.0,0.0
EAR141x,h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c,['Vbra_17827.t1-p1'],1000.0,0.0
EAR161y,h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c,['Vbra_17827.t1-p1'],1000.0,0.0
EAR180x,h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c,['Vbra_17827.t1-p1'],1000.0,0.0
EAR180y,h_c + nadph_c + toctd2eACP_c --> nadp_c + ocdcaACP_c,['Vbra_17827.t1-p1'],1000.0,0.0
EAR181y,h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c,['Vbra_17827.t1-p1'],1000.0,0.0
EAR40y,but2eACP_c + h_c + nadph_c --> butACP_c + nadp_c,['Vbra_17827.t1-p1'],1000.0,0.0
EAR80y,h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c,['Vbra_17827.t1-p1'],1000.0,0.0
ECOAH1,3hbcoa_c --> b2coa_c + h2o_c,"['Vbra_20760.t1-p1', 'Vbra_18123.t1-p1', 'Vbra_20622.t1-p1', 'Vbra_18040.t1-p1', 'Vbra_20562.t1-p1']",1000.0,0.0
ECOAH2,3hhcoa_c --> h2o_c + hx2coa_c,"['Vbra_20760.t1-p1', 'Vbra_18123.t1-p1', 'Vbra_20622.t1-p1', 'Vbra_18040.t1-p1', 'Vbra_20562.t1-p1']",1000.0,0.0
ECOAH6,3htdcoa_c --> h2o_c + td2coa_c,"['Vbra_20760.t1-p1', 'Vbra_18123.t1-p1', 'Vbra_20622.t1-p1', 'Vbra_18040.t1-p1', 'Vbra_20562.t1-p1']",1000.0,0.0
ECOAH8,3hodcoa_c --> h2o_c + od2coa_c,"['Vbra_20760.t1-p1', 'Vbra_18123.t1-p1', 'Vbra_18040.t1-p1', 'Vbra_19455.t1-p1', 'Vbra_20562.t1-p1']",1000.0,0.0
EPMEACPR,epmeACP_c + h_c + nadph_c --> nadp_c + pmeACP_c,['Vbra_17827.t1-p1'],1000.0,0.0
FA140ACPHi,h2o_c + myrsACP_c --> ACP_c + h_c + ttdca_c,['Vbra_9946.t1-p1'],1000.0,0.0
FA141ACPHi,h2o_c + tdeACP_c --> ACP_c + h_c + ttdcea_c,['Vbra_9946.t1-p1'],1000.0,0.0
FA160ACPHi,h2o_c + palmACP_c --> ACP_c + h_c + hdca_c,['Vbra_9946.t1-p1'],1000.0,0.0
FACOAE160,h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c,['Vbra_11786.t1-p1'],1000.0,0.0
FBA,fdp_c --> dhap_c + g3p_c,['Vbra_21867.t1-p1'],1000.0,0.0
FBP,fdp_c + h2o_c --> f6p_c + pi_c,"['Vbra_9434.t1-p1', 'Vbra_19884.t1-p1', 'Vbra_13114.t1-p1', 'Vbra_7881.t1-p1', 'Vbra_10444.t1-p1']",1000.0,0.0
FUM,fum_c + h2o_c --> mal__L_c,"['Vbra_9577.t1-p1', 'Vbra_781.t1-p1', 'Vbra_22281.t1-p1', 'Vbra_13934', 'Vbra_13575.t1-p1']",1000.0,0.0
G3PAT141,glyc3p_c + tdeACP_c --> 1tdec7eg3p_c + ACP_c,"['Vbra_5880.t1-p1', 'Vbra_4440.t1-p1']",1000.0,0.0
G3PAT180,glyc3p_c + ocdcaACP_c --> 1odecg3p_c + ACP_c,"['Vbra_5880.t1-p1', 'Vbra_4440.t1-p1']",1000.0,0.0
GDMANE,gdpddman_c --> gdpofuc_c,['Vbra_9835.t1-p1'],1000.0,0.0
GLCP,glycogen_c + pi_c --> g1p_c,"['Vbra_10544.t1-p1', 'Vbra_21205.t1-p1', 'Vbra_14192.t1-p1']",1000.0,0.0
GLNS,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c,"['Vbra_17912.t1-p1', 'Vbra_4983.t1-p1', 'Vbra_22548.t1-p1']",1000.0,0.0
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,"['Vbra_2433.t1-p1', 'Vbra_16198.t1-p1', 'Vbra_6014.t1-p1', 'Vbra_1962.t1-p1']",1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,"['Vbra_21912.t1-p1', 'Vbra_19782.t1-p1']",1000.0,0.0
GLYCDx,glyc_c + nad_c --> dha_c + h_c + nadh_c,"['Vbra_11637.t1-p1', 'Vbra_17591.t1-p1']",1000.0,0.0
GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,"['Vbra_4384.t1-p1', 'Vbra_1060.t1-p1', 'Vbra_5481.t1-p1', 'Vbra_11604.t1-p1', 'Vbra_21447.t1-p1', 'Vbra_17014.t1-p1', 'Vbra_645.t1-p1', 'Vbra_11341.t1-p1']",1000.0,0.0
GLYCTO3,glyclt_c + mqn8_c --> glx_c + mql8_c,"['Vbra_3212.t1-p1', 'Vbra_9909.t1-p1']",1000.0,0.0
GLYCTO4,2dmmq8_c + glyclt_c --> 2dmmql8_c + glx_c,"['Vbra_3212.t1-p1', 'Vbra_9909.t1-p1']",1000.0,0.0
GMAND,gdpmann_c --> gdpddman_c + h2o_c,['Vbra_12084.t1-p1'],1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,['Vbra_8943.t1-p1'],1000.0,0.0
GMPR,gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c,['Vbra_13309.t1-p1'],1000.0,0.0
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,"['Vbra_11013', 'Vbra_19554.t1-p1', 'Vbra_7437', 'Vbra_8665', 'Vbra_8710', 'Vbra_11012', 'Vbra_17487']",1000.0,0.0
GPDDA3,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c,['Vbra_19554.t1-p1'],1000.0,0.0
GRXR,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,"['Vbra_14752.t1-p1', 'Vbra_7158.t1-p1']",1000.0,0.0
GTHOr,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,"['Vbra_20342', 'Vbra_7906', 'Vbra_21766.t1-p1', 'Vbra_1060.t1-p1', 'Vbra_20169.t1-p1', 'Vbra_10740.t1-p1', 'Vbra_9411.t1-p1', 'Vbra_5559.t1-p1', 'Vbra_1678.t1-p1']",1000.0,0.0
GTHS,atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,['Vbra_18406.t1-p1'],1000.0,0.0
GTPCI,gtp_c + h2o_c --> ahdt_c + for_c + h_c,['Vbra_5322.t1-p1'],1000.0,0.0
HBZOPT,4hbz_c + octdp_c --> 3ophb_c + ppi_c,['Vbra_21714.t1-p1'],1000.0,0.0
HISTD,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c,"['Vbra_3958.t1-p1', 'Vbra_10108.t1-p1']",1000.0,0.0
HYPOE,h2o_c + pyam5p_c --> pi_c + pydam_c,['Vbra_16704.t1-p1'],1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,['Vbra_16705.t1-p1'],1000.0,0.0
IG3PS,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,['Vbra_2908.t1-p1'],1000.0,0.0
IGPDH,eig3p_c --> h2o_c + imacp_c,['Vbra_3958.t1-p1'],1000.0,0.0
ILETA,akg_c + ile__L_c --> 3mop_c + glu__L_c,"['Vbra_5584.t1-p1', 'Vbra_14568.t1-p1']",1000.0,0.0
IMPD,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,['Vbra_6705.t1-p1'],1000.0,0.0
IPMD,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,['Vbra_12066.t1-p1'],1000.0,0.0
IPPMIa,3c2hmp_c --> 2ippm_c + h2o_c,['Vbra_6297.t1-p1'],1000.0,0.0
L_LACD3,lac__L_c + mqn8_c --> mql8_c + pyr_c,['Vbra_7868.t1-p1'],1000.0,0.0
LALDO3,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c,['Vbra_3557.t1-p1'],1000.0,0.0
LCADi,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,"['Vbra_19471.t1-p1', 'Vbra_18085.t1-p1']",1000.0,0.0
LEUTAi,4mop_c + glu__L_c --> akg_c + leu__L_c,"['Vbra_9207.t1-p1', 'Vbra_5584.t1-p1', 'Vbra_3105.t1-p1']",1000.0,0.0
LIPATPT,atp_c + lipoate_c --> lipoamp_c + ppi_c,['Vbra_5532.t1-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,"['Vbra_6201.t1-p1', 'Vbra_4678.t1-p1', 'Vbra_6695.t1-p1']",1000.0,0.0
MACPD,h_c + malACP_c --> acACP_c + co2_c,"['Vbra_16900.t1-p1', 'Vbra_22540.t1-p1']",1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['Vbra_2512.t1-p1'],1000.0,0.0
ME1,mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,"['Vbra_19014.t1-p1', 'Vbra_8580.t1-p1', 'Vbra_17851.t1-p1']",1000.0,0.0
MEPCT,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,['Vbra_22684.t1-p1'],1000.0,0.0
METAT,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,['Vbra_12672.t1-p1'],1000.0,0.0
MLTG5,h2o_c + malthp_c --> glc__D_c + malthx_c,"['Vbra_8306.t1-p1', 'Vbra_21221.t1-p1', 'Vbra_243.t1-p1', 'Vbra_13329.t1-p1']",1000.0,0.0
MLTP1,maltpt_c + pi_c --> g1p_c + maltttr_c,['Vbra_10544.t1-p1'],1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,['Vbra_7562.t1-p1'],1000.0,0.0
MTAN,5mta_c + h2o_c --> 5mtr_c + ade_c,['Vbra_12031.t1-p1'],1000.0,0.0
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,"['Vbra_22355', 'Vbra_9719', 'Vbra_16368.t1-p1']",1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['Vbra_21451.t1-p1', 'Vbra_10679.t1-p1', 'Vbra_13809.t1-p1', 'Vbra_14076.t1-p1', 'Vbra_10232.t1-p1', 'Vbra_14971.t1-p1', 'Vbra_17871.t1-p1', 'Vbra_19024.t1-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['Vbra_21451.t1-p1', 'Vbra_10679.t1-p1', 'Vbra_13809.t1-p1', 'Vbra_14076.t1-p1', 'Vbra_10232.t1-p1', 'Vbra_14971.t1-p1', 'Vbra_17871.t1-p1', 'Vbra_19024.t1-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['Vbra_21451.t1-p1', 'Vbra_10679.t1-p1', 'Vbra_13809.t1-p1', 'Vbra_14076.t1-p1', 'Vbra_10232.t1-p1', 'Vbra_14971.t1-p1', 'Vbra_17871.t1-p1', 'Vbra_19024.t1-p1']",1000.0,0.0
NNAM,h2o_c + ncam_c --> nac_c + nh4_c,"['Vbra_8426', 'Vbra_13100.t1-p1', 'Vbra_7140.t1-p1']",1000.0,0.0
NTD10,h2o_c + xmp_c --> pi_c + xtsn_c,['Vbra_16376.t1-p1'],1000.0,0.0
NTD2,h2o_c + ump_c --> pi_c + uri_c,['Vbra_16376.t1-p1'],1000.0,0.0
NTD5,dtmp_c + h2o_c --> pi_c + thymd_c,['Vbra_16376.t1-p1'],1000.0,0.0
NTD7,amp_c + h2o_c --> adn_c + pi_c,['Vbra_16376.t1-p1'],1000.0,0.0
NTD8,dgmp_c + h2o_c --> dgsn_c + pi_c,['Vbra_16376.t1-p1'],1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['Vbra_9779.t1-p1', 'Vbra_16593.t1-p1', 'Vbra_18276.t1-p1', 'Vbra_4855.t1-p1', 'Vbra_12172.t1-p1', 'Vbra_5170.t1-p1', 'Vbra_20604.t1-p1']",1000.0,0.0
NTPP1,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,['Vbra_4488.t1-p1'],1000.0,0.0
OBTFL,2obut_c + coa_c --> for_c + ppcoa_c,"['Vbra_11962.t1-p1', 'Vbra_4061.t1-p1']",1000.0,0.0
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,"['Vbra_20645.t1-p1', 'Vbra_16029.t1-p1']",1000.0,0.0
PANTS,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,['Vbra_16581.t1-p1'],1000.0,0.0
PGCD,3pg_c + nad_c --> 3php_c + h_c + nadh_c,"['Vbra_15173.t1-p1', 'Vbra_9377.t1-p1', 'Vbra_19074.t1-p1', 'Vbra_11964.t1-p1']",1000.0,0.0
PGSA141,cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c,"['Vbra_16771.t1-p1', 'Vbra_4704.t1-p1']",1000.0,0.0
PGSA181,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,"['Vbra_16771.t1-p1', 'Vbra_4704.t1-p1']",1000.0,0.0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,"['Vbra_5797.t1-p1', 'Vbra_5865.t1-p1']",1000.0,0.0
POAACR,nadh_c + poaac_c --> 3amac_c + h2o_c + nad_c,['Vbra_20400.t1-p1'],1000.0,0.0
POR5,coa_c + 2.0 flxso_c + pyr_c --> accoa_c + co2_c + 2.0 flxr_c + h_c,"['Vbra_21448.t1-p1', 'Vbra_13512.t1-p1']",1000.0,0.0
PPBNGS,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,"['Vbra_4124.t1-p1', 'Vbra_4750.t1-p1']",1000.0,0.0
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,['Vbra_21002.t1-p1'],1000.0,0.0
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,['Vbra_12053.t1-p1'],1000.0,0.0
PPNDH,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,"['Vbra_17060.t1-p1', 'Vbra_18229.t1-p1']",1000.0,0.0
PRAIS,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c,['Vbra_16682.t1-p1'],1000.0,0.0
PRAIi,pran_c --> 2cpr5p_c,['Vbra_4894.t1-p1'],1000.0,0.0
PRATPP,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,['Vbra_10108.t1-p1'],1000.0,0.0
PRFGS,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,"['Vbra_12406.t1-p1', 'Vbra_15458.t1-p1']",1000.0,0.0
PSERT,3php_c + glu__L_c --> akg_c + pser__L_c,['Vbra_10799.t1-p1'],1000.0,0.0
PSP_L,h2o_c + pser__L_c --> pi_c + ser__L_c,"['Vbra_13568.t1-p1', 'Vbra_6751']",1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,"['Vbra_11555.t1-p1', 'Vbra_4545.t1-p1', 'Vbra_20104.t1-p1']",1000.0,0.0
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,"['Vbra_16866', 'Vbra_15451.t1-p1']",1000.0,0.0
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,['Vbra_11023.t1-p1'],1000.0,0.0
RBK_L1,atp_c + rbl__L_c --> adp_c + h_c + ru5p__L_c,['Vbra_23065.t1-p1'],1000.0,0.0
RNDR1b,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,"['Vbra_14752.t1-p1', 'Vbra_7158.t1-p1']",1000.0,0.0
RNDR2b,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,"['Vbra_14752.t1-p1', 'Vbra_7158.t1-p1']",1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['Vbra_14444.t1-p1', 'Vbra_14236.t1-p1', 'Vbra_18478.t1-p1', 'Vbra_22931.t1-p1', 'Vbra_2779.t1-p1', 'Vbra_8185.t1-p1', 'Vbra_19861.t1-p1', 'Vbra_2992.t1-p1', 'Vbra_9664.t1-p1', 'Vbra_12065.t1-p1', 'Vbra_3206.t1-p1', 'Vbra_1490.t1-p1']",1000.0,0.0
RNDR3b,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,"['Vbra_14752.t1-p1', 'Vbra_7158.t1-p1']",1000.0,0.0
RNDR4b,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,"['Vbra_14752.t1-p1', 'Vbra_7158.t1-p1']",1000.0,0.0
RPI,r5p_c --> ru5p__D_c,['Vbra_7895.t1-p1'],1000.0,0.0
S2FE2SS2,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_2fe2s_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s2_c + 2.0 sufse_c,"['Vbra_21980.t1-p1', 'Vbra_6995.t1-p1', 'Vbra_4547.t1-p1']",1000.0,0.0
