,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
HATIH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ZCAROTDH2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_ppc1r_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
INSTt2,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
DSERDHr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PDE3,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
HMR_2861,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
BNORhc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CHYA1c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACOADAGAT1819Z18111Z18111Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
PLDAGAT1601819Z1819Z4,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
SK_val__L_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
RBK_L1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
METDabc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MOD_2mhop,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DGDGW6DS1829Z12Z1627Z10Z1c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_trp__L_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LDH_D1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NADH4,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PYRt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ZNabc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACOADH80_m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ICDHx,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
2agpe120t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
TAGAH1819Z1819Z180,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
13PPDH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACPPAT140,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
pg_prod7,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CHTNS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DSBAO1e,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
G6PDA,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HYDAm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ALDD4,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_adn_e,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDAGAT18111Z18111Z18111Z2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AAMYL,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
C160SN,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GLYC2Pabcppc,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
23CN2P3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
TYRTAim,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FE2GTPabc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_colipa_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MYCTR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
AKP1_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
BTS3r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PPA2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DGDGD4DS1829Z12Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DHDPS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FAOXC162C162OHm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HMR_2472,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
TAGAH1601819Z18111Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GF6PTA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
FACOAL140t2ppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PAPSR2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EAR180x_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
AGPAT160_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PEDS18111Z1829Z12Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
GLTPD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NDPK4,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
NO2t3,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SPMDAT2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EAR181x_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
GCALDDm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
METGL,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
C14STR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LIPOCT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ETHAPT_HDE_LNA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
5FLURAOR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GLYabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACOADAGAT1801819Z18111Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
AGPAT18111Z160hc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MBCOAi,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
AKGCITtm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DGDGW6DS1819Z1627Z10Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_no2_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MDDCP2ex,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PYRIS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
pg_prod1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
G3PD1ir_ap,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PLIPA2E181,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ETFQO_1c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ASPTA6,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
IDOND,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ALLTN,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
3OAS60_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
TYRt2m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
UREA,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT_EPA_EPA_DHA_PE_15_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT1819Z18111Z1819Z1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DAGK180,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
pg_prod6,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
C181SN,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DOLASNT_pf,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LPLIPAL2E161,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_2agpg161_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLIPA2A140,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
HHDDI,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MALCRNt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ALKP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DOLPMT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PPNCL,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
D_LACDHmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_pgp180_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_tartr__L_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OIVD2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
UMPU,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
SUCOAS1m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CDPDAGS_OLE_PALM,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
THFGLUS_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
3OAR100_m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ECOAH2c,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
UDPDPS2,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
DGK1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
KAS20SA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_o16a4colipa_e,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_csn_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
TOCOPHOM1,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ABOR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACSm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ALLPI,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PLIPA2E120,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ASPO5,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CYTBD,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
H2O2t,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HMNO,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NTD2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACACT2m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOAR2mc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
XYLt2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FAO181p_evenc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CHOLESTTDe,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLYC3Ptm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EAR120y,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SEPHCHCS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LACZe,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CMCMSAD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
THZPSN,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
3OAR40_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
8AONNt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOTAimc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LPLIPAL2E180,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ASQDCADS1829Z12Z160,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PGW3DS1839Z12Z15Z160c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GLGNS1,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
r1641,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ECA4COLIPAabctexc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
G12MT1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ADAPAT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MEHLER,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LLDH_ferr_mc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
MGDGD4DS1829Z12Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FASm2401,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LCYSTAT,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
COORr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LYSPHEILEt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PYK,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
Clt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACMANApts,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
6MPURPRT,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
AGMHE,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CYSTGLUex,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MTOLDOX,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NTP2,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
THMMPtrbc,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
LPLIPAL2ATE120,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SERt2m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT16018111Z1819Z2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EAR40x,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ECOAH3_1c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
APPTmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PAPA1601819Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
MTHFO,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
UAGDP,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
UPPDC1_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FRNDPR2r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GalMr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
G3PD7,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
THRD_Lm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_galur_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SUCFUMtm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LPEH2264Z7Z10Z13Z16Z19Z_sn1_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
AGPR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ECOAH2m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HYPOE,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PEDS1829Z12Z1835Z9Z12Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FAS141ACPmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HXAt1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HSTPTr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
G6PI_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
Hfv,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
GALt2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GSNt,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
IPDDI,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
XTSNH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
RTOTALt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_tyrtrpphe_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CHOPT_HDE_HDE_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
pi_prod4,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MSULR,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_5aop_e,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
ADNUC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FASm280,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CFAS160E,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,not in model
APH181,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
HMR_1627,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLNSP1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
C190cSN,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CHRPL,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDAGAT_HDE_HDE_HDE_PE_13_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ALAtmi,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MACCOAT,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_hislysthr_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
3HPCOAHYD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
G12MT4,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FACOAL170_ISO,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
CLt3r_2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LPLIPAL2ATE140,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SHCHF,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ORNt3m,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_lido_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
VALTAim,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_12dgr160_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_thrthrarg_e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
Cut1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
APH140,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,not in model
GLYCOe,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PAPA1819Z1819Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT18111Z18111Z1601,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MM1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MGSA,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
RIBFSc,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
ILEPROLYSr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NAt3_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PHYTES,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_glcur_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_pail1819Z160_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PDE5,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LPCAT_MYRS_DHA_sn2_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FAH1819Zc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FASC182ACP,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
3HBCOAHL,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_mg2_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PGW6DS1829Z12Z160c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CHITOBptsc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DSAT,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_cit_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACOAR3m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
pe_prod17,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_tyrtyr_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
2DGULRy,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
5DOAN,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_pg18111Z160_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PCFLOPm_cho,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ASPCT_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CDGS1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ECOAH11pc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DHNPAm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
TARTDC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
3OAS100_1c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLA2PE_STC_OLE_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MGt5,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GALMAN600a_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_dsbcrd_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CHLPCTD,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DGDGGH1829Z12Z1637Z10Z13Zc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HMR_0846nhs,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
LPLIPAL2A161,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
NADH7,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HEMELmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
G16MTc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HYXNt,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ARGN,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MTHFC,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SULFACabcppc,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
GLXCBL,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DAGAH_STC_ALNA_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PIPLC,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
GTPOPm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDAGAT1819Z18111Z1819Z4,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CHOPT_HDE_EPA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
L_LACDm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ASNt2r,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
AGPAT161_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CTPS2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
QULNS_1,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PELINL_HSABCtnhs,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLNSP2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ANNAT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
TAGAH1601819Z1845Z9Z12Z15Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NADH5,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
AGPAT180,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
AP4AH,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SK_trnaphe_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLA2PC_STC_GLNA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOADAGAT1819Z18111Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
BTS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
TREabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PS180abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_sbt__D_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
G3PAT181_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
3OAR140,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EAR121x,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
3NUCLE3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GALCTND,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EPMGH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PIcm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ACOADAGAT18111Z18111Z180,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
DKDID,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LPAMt_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_murein4px4p4p_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
Kt1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACP1819ZD9DSc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LALDO,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
