,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
AGTim,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
3HAD120_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PLA2PC_EPA_ARA_c,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
TREH,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
SER_AL,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
ASNNm,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
CY_focytc_hc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PLDAGAT1601819Z1602,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
OAAAKGtm,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
URIC,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ACCOAhic,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_C05770_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
OIVD1m,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_ins_e,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
GSPMDA,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,,not in model
3OAS181_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PLDAGAT18111Z18111Z1819Z1,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
SHCHCS3,,,not in model,not in model,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
GTHOXte,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
ALDD1,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
MCITLmc,,,nonlethal,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
ADEt2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
FASm280,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
UGE,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
MCBTS,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
PLDAGAT_OLE_EPA_DHA_PE_14_c,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
FUMAC,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
DOLK,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
FACOAL140_ISO,,,nonlethal,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
r2136,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
ARABDI,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_2agpe140_e,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
GLXCL,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,not in model
FMETDF,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
ACPPAT181,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
PLDAGAT_HDE_ARA_HDE_PE_13_c,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
ASPO5,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
ACOAD7f,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
TKT2hc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PCt,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PHEPHEr,,,nonlethal,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
INSTabc,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
ALDD4x,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
CYSTRS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PGMm,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
COLIPAPabctexc,,,nonlethal,not in model,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
SK_trnaglu_c,,,nonlethal,not in model,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
FKYNH,,,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,nonlethal,,nonlethal
BCAROHX,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
ATP2t_m,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
CHDCCH,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
CYTDt2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
GLYCK2,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,not in model,,nonlethal
HACD1,,,not in model,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
TYRTAim,,,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
ORNCD,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
3HAD60,,,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,,not in model
DXHPScmc,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,nonlethal
ARSENBt2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
lipid5,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
NHFRBO,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
34HPLtm,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
UGCG,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ACGKm,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
TDPGDH,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
EX_8aonn_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PPCSCT,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
MYCON5,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
KAS15,,,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,nonlethal,,nonlethal
AHCYStr,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
ACOATA,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
BUP2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
VNDH_2,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
NTRARf,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ARBTpts,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
3OAS120,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
POLYAO,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
SALCHS2FEabcppc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
NAt3_15,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
EX_co2_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
BZDH,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
ALDD8,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_gm1lipa_e,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
4H3NALDD,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,nonlethal
ABUTt2r,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
HMBS,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
HIBHc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
EX_zn2_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PUNP1,,,not in model,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,not in model,,nonlethal
ADSL2r,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_amylose300_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
GLMS_syn,,,nonlethal,not in model,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
EX_lac__D_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
RNTR2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
C226CRNt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
EX_manb_e,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
HSK,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
CODH2r,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PLDAGAT1819Z1819Z1819Z4,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
GLNSP1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
RNDR1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
HMR_2368,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
DGTCY,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
GLUABUTt7,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
ACOAHimc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
CYO1b,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
GHMT2rm,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,,not in model
TYROXDAc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
IPDDI,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
CHORM,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
AGPAT140,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
3HOPCD,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
DAGK160,,,not in model,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,not in model,,not in model
LPLIPAL2A140,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
UREA,,,nonlethal,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
ARGSL,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,not in model
PLDAGAT1819Z1819Z18111Z2,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
I2FE2SR,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
SPHMYLNt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
ALAGLYexR,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
3OAS100,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
BTNCc,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
FAS160,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
SBTD_L,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,not in model,,nonlethal
MPTSS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,not in model,,nonlethal
URIK1,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_dextrin_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
FACOAL18111Z,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_pe18111Z1835Z9Z12Z_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PYRDAT,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
DCYTD,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,not in model,,nonlethal
2AGPEAT161,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_5fthf_e,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
FAS180ACPm,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
r2016,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
ACOAD9m,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
PLPSA21829Z12Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
NADS2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PLA2PC_STC_GLNA_c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
EX_all__D_e,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
NBAH,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PSD180,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,nonlethal
23CN2P1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
3OXCOAT,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,nonlethal
FAH120c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
SUCD2_u6mc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
SPRMt2i,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
LPLIPAL1G180,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
2AGPEAT141,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
NTP1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ETFQO_1,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
EAR40x_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_valserarg_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
EX_acgam1p_e,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
GLUt2r,,,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
HMR_3684,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
VALVALt,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
acylpg_prod1,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
2HCO3_NAt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
CCP2m,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
SUCOASm,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
MTHFD2i,,,not in model,not in model,nonlethal,,,nonlethal,not in model,,not in model,not in model,,nonlethal
EX_focytc6_e,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,nonlethal
EX_pc_e,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PED5DS18111Z1835Z9Z12Z,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
CLBH,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
MCCC,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
ECOAH12m,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
SUCBZT2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
XOLEST2te,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_ppco_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
PSPHPL,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ACCOACrm,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
EX_mlthf_e,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
ALCD25yi,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,not in model
NTPP11,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
SERt2m,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,nonlethal,,not in model
PCD6DS_MYRS_GLNA_sn2_c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
MECDPDH5,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
GLCMAN4,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
ARUH,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
2agpe180t,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ACITL,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
FACOAL182,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
SO4HCOtex,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
AHSERL2_1,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
VALTRSm,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
OAACITtm,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
SO4t4_3,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,nonlethal
3HAD80_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PLDPC_LNA_HDE_c,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
EAR100y,,,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,,nonlethal
3HCO3_NAt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
EX_tyr__L_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,nonlethal,,nonlethal
CACOAL,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
pe_prod12,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_glcur_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
EX_lanost_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
DAGAH_OLE_STC_c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
HYXNt,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_murein3p3p_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
EX_cdpdddecg_e,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
lipid9,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
RTOT5_cho,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PAPA1601819Z,,,not in model,nonlethal,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
SERt2r,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,,not in model
KAT4,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ASNtm_1,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,nonlethal,,not in model
SERASr,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
MI145PP,,,not in model,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,not in model,,not in model
PLDAGAT1819Z18111Z18111Z3,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
PLDAGAT1801819Z18111Z1,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
ps_prod2,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
GALCTND,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
GLUDy,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,not in model,,nonlethal
EX_ascb__L_e,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
MCITS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
A2GALT3c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
HMR_1627,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
L_LACt3,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
HXAt,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
LIPATPT,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
APH161,,,not in model,not in model,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
ASPabc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
MANTTRabc,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
LPLIPAL2ATE140,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
HISLYSTHRt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
GTPCII2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
CCP2mc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
ALDD32,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
DATCY,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
3OAR60_m,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
13GS,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
PHYTEDH1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
GALUi,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,not in model,,nonlethal
EX_hdcoa_e,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ACtr,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,not in model
CHLASPc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
LPLPS1AGPE1819Z,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,,nonlethal
ACHMSSELCYSL,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
GPDDA1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
GLYDHDA,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
GLYBt2r,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
FAS180_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PRASCSi,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
MGDGW6DS1829Z12Z1627Z10Z2c,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
LEULEUPEPT1tc,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
MI14PP,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
TAGAH1819Z18111Z1835Z9Z12Z,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
AGPATACP_OLE_HDE,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
BUPN,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
PERD,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
DAGCPT,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,,not in model
EX_acnam_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
TGUAPRT,,,not in model,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
GCC2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
TYRPHETYRr,,,nonlethal,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
SK_trnapro_c,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_pro__L_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
NITRm,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
FRNDPR_m,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
DHNPAm,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
DMCITALOR,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
